,NomeCidade,NumEmpCid,NumEmpDesc,NumCol_5,NumCol_9,NumCol_19,NumCol_49,NumCol_99,NumCol_199,NumCol_499,NumCol_+500
19143,Sainte-Cécile,57,32,15,4,3,0,0,1,2,0
19144,Saint-Christophe-du-Foc,8,8,0,0,0,0,0,0,0,0
19145,Saint-Clair-sur-l'Elle,56,31,15,5,2,3,0,0,0,0
19146,Saint-Clément-Rancoudray,16,10,5,0,1,0,0,0,0,0
19147,Sainte-Colombe,9,4,5,0,0,0,0,0,0,0
19148,Saint-Côme-du-Mont,18,14,3,0,1,0,0,0,0,0
19149,Sainte-Croix-Hague,26,15,7,1,0,3,0,0,0,0
19150,Saint-Cyr,7,6,1,0,0,0,0,0,0,0
19151,Saint-Cyr-du-Bailleul,19,16,3,0,0,0,0,0,0,0
19152,Saint-Denis-le-Gast,17,13,3,0,1,0,0,0,0,0
19153,Saint-Denis-le-Vêtu,22,14,7,0,0,1,0,0,0,0
19154,Saint-Ébremond-de-Bonfossé,32,21,8,0,1,2,0,0,0,0
19155,Saint-Floxel,14,9,5,0,0,0,0,0,0,0
19156,Saint-Fromond,28,17,10,0,0,0,1,0,0,0
19157,Sainte-Geneviève,17,9,3,2,1,2,0,0,0,0
19158,Saint-Georges-de-Bohon,6,5,1,0,0,0,0,0,0,0
19159,Saint-Georges-de-la-Rivière,12,11,1,0,0,0,0,0,0,0
19160,Saint-Georges-de-Livoye,5,3,2,0,0,0,0,0,0,0
19161,Saint-Georges-d'Elle,17,14,3,0,0,0,0,0,0,0
19162,Saint-Georges-de-Rouelley,37,25,9,0,1,2,0,0,0,0
19163,Saint-Georges-Montcocq,32,20,8,2,1,1,0,0,0,0
19164,Saint-Germain-d'Elle,9,8,1,0,0,0,0,0,0,0
19165,Saint-Germain-des-Vaux,12,3,6,1,1,1,0,0,0,0
19166,Saint-Germain-de-Tournebut,8,8,0,0,0,0,0,0,0,0
19167,Saint-Germain-de-Varreville,4,4,0,0,0,0,0,0,0,0
19168,Saint-Germain-le-Gaillard,23,16,3,3,1,0,0,0,0,0
19169,Saint-Germain-sur-Ay,57,44,10,3,0,0,0,0,0,0
19170,Saint-Germain-sur-Sèves,5,5,0,0,0,0,0,0,0,0
19171,Saint-Gilles,41,20,12,4,3,2,0,0,0,0
19172,Saint-Hilaire-du-Harcouët,333,164,117,25,16,7,1,1,2,0
19173,Saint-Hilaire-Petitville,86,41,21,11,5,5,1,2,0,0
19174,Saint-Jacques-de-Néhou,16,13,3,0,0,0,0,0,0,0
19175,Saint-James,188,104,69,9,2,2,1,0,1,0
19176,Saint-Jean-de-Daye,39,24,13,0,1,1,0,0,0,0
19177,Saint-Jean-de-la-Haize,8,6,2,0,0,0,0,0,0,0
19178,Saint-Jean-de-la-Rivière,20,12,6,1,1,0,0,0,0,0
19179,Saint-Jean-de-Savigny,9,6,2,0,1,0,0,0,0,0
19180,Saint-Jean-des-Baisants,41,31,5,2,3,0,0,0,0,0
19181,Saint-Jean-des-Champs,60,43,13,2,2,0,0,0,0,0
19182,Saint-Jean-du-Corail,7,6,1,0,0,0,0,0,0,0
19183,Saint-Jean-du-Corail-des-Boi,3,2,1,0,0,0,0,0,0,0
19184,Saint-Jean-le-Thomas,35,26,7,2,0,0,0,0,0,0
19185,Saint-Jores,14,11,2,1,0,0,0,0,0,0
19186,Saint-Joseph,19,11,5,2,1,0,0,0,0,0
19187,Saint-Laurent-de-Cuves,24,18,3,1,1,0,1,0,0,0
19188,Saint-Laurent-de-Terregatte,15,11,4,0,0,0,0,0,0,0
19189,Saint-Lô,1484,792,426,97,79,59,18,9,3,1
19190,Saint-Lô-d'Ourville,30,22,8,0,0,0,0,0,0,0
19191,Saint-Louet-sur-Vire,8,7,1,0,0,0,0,0,0,0
19192,Saint-Loup,18,15,2,1,0,0,0,0,0,0
19193,Saint-Malo-de-la-Lande,17,15,2,0,0,0,0,0,0,0
19194,Saint-Marcouf,15,10,4,1,0,0,0,0,0,0
19195,Sainte-Marie-du-Bois,0,0,0,0,0,0,0,0,0,0
19196,Sainte-Marie-du-Mont,53,39,13,1,0,0,0,0,0,0
19197,Saint-Martin-d'Aubigny,12,5,5,0,0,0,2,0,0,0
19198,Saint-Martin-d'Audouville,7,5,2,0,0,0,0,0,0,0
19199,Saint-Martin-de-Bonfossé,10,9,1,0,0,0,0,0,0,0
19200,Saint-Martin-de-Cenilly,4,2,2,0,0,0,0,0,0,0
19201,Chaulieu,16,14,1,1,0,0,0,0,0,0
19202,Saint-Martin-de-Landelles,60,40,18,0,1,0,1,0,0,0
19203,Saint-Martin-des-Champs,208,108,64,17,9,6,1,3,0,0
19204,Saint-Martin-de-Varreville,6,5,1,0,0,0,0,0,0,0
19205,Saint-Martin-le-Bouillant,6,4,1,0,1,0,0,0,0,0
19206,Saint-Martin-le-Gréard,12,9,2,1,0,0,0,0,0,0
19207,Saint-Martin-le-Hébert,0,0,0,0,0,0,0,0,0,0
19208,Saint-Maur-des-Bois,4,2,2,0,0,0,0,0,0,0
19209,Saint-Maurice-en-Cotentin,15,11,3,0,1,0,0,0,0,0
19210,Sainte-Mère-Église,128,73,37,11,4,2,1,0,0,0
19211,Saint-Michel-de-la-Pierre,4,3,1,0,0,0,0,0,0,0
19212,Saint-Michel-de-Montjoie,15,14,0,0,1,0,0,0,0,0
19213,Saint-Nicolas-de-Pierrepont,4,4,0,0,0,0,0,0,0,0
19214,Saint-Nicolas-des-Bois,4,2,2,0,0,0,0,0,0,0
19215,Saint-Ovin,25,17,8,0,0,0,0,0,0,0
19216,Saint-Pair-sur-Mer,297,206,70,8,4,5,3,1,0,0
19217,Saint-Patrice-de-Claids,6,4,1,1,0,0,0,0,0,0
19218,Saint-Pellerin,10,9,1,0,0,0,0,0,0,0
19219,Sainte-Pience,15,10,5,0,0,0,0,0,0,0
19220,Saint-Pierre-d'Arthéglise,2,2,0,0,0,0,0,0,0,0
19221,Saint-Pierre-de-Coutances,21,13,5,2,1,0,0,0,0,0
19222,Saint-Pierre-de-Semilly,15,11,4,0,0,0,0,0,0,0
19223,Saint-Pierre-Église,101,65,27,5,3,1,0,0,0,0
19224,Saint-Pierre-Langers,33,24,7,1,1,0,0,0,0,0
19225,Saint-Planchers,57,48,7,1,1,0,0,0,0,0
19226,Saint-Pois,44,34,8,1,1,0,0,0,0,0
19227,Saint-Quentin-sur-le-Homme,74,38,26,6,3,1,0,0,0,0
19228,Saint-Rémy-des-Landes,5,5,0,0,0,0,0,0,0,0
19229,Saint-Romphaire,20,14,5,0,1,0,0,0,0,0
19230,Saint-Samson-de-Bonfossé,53,39,9,2,2,0,1,0,0,0
19231,Saint-Sauveur-de-Pierrepont,1,1,0,0,0,0,0,0,0,0
19232,Saint-Sauveur-la-Pommeraye,14,14,0,0,0,0,0,0,0,0
19233,Saint-Sauveur-Lendelin,75,56,15,3,1,0,0,0,0,0
19234,Saint-Sauveur-le-Vicomte,150,85,48,8,4,3,1,1,0,0
19235,Saint-Sébastien-de-Raids,21,17,2,0,1,1,0,0,0,0
19236,Saint-Senier-de-Beuvron,7,5,1,0,0,1,0,0,0,0
19237,Saint-Senier-sous-Avranches,73,44,9,9,4,4,2,1,0,0
19238,Sainte-Suzanne-sur-Vire,11,9,1,1,0,0,0,0,0,0
19239,Saint-Symphorien-des-Monts,8,7,1,0,0,0,0,0,0,0
19240,Saint-Symphorien-le-Valois,40,22,11,1,4,2,0,0,0,0
19241,Saint-Vaast-la-Hougue,167,105,41,10,7,4,0,0,0,0
19242,Saint-Vigor-des-Monts,11,9,1,0,0,0,1,0,0,0
19243,Sainteny,39,28,7,1,3,0,0,0,0,0
19244,Sartilly,122,69,38,7,2,5,1,0,0,0
19245,Saussemesnil,25,17,5,3,0,0,0,0,0,0
19246,Saussey,16,10,4,1,1,0,0,0,0,0
19247,Savigny,10,7,2,0,1,0,0,0,0,0
19248,Savigny-le-Vieux,14,10,4,0,0,0,0,0,0,0
19249,Sébeville,2,1,1,0,0,0,0,0,0,0
19250,Sénoville,12,10,2,0,0,0,0,0,0,0
19251,Servigny,8,6,2,0,0,0,0,0,0,0
19252,Servon,12,10,2,0,0,0,0,0,0,0
19253,Sideville,19,11,6,1,1,0,0,0,0,0
19254,Siouville-Hague,34,24,7,1,1,0,0,1,0,0
19255,Sortosville-en-Beaumont,14,11,2,0,0,1,0,0,0,0
19256,Sortosville,3,3,0,0,0,0,0,0,0,0
19257,Sottevast,43,28,11,1,1,1,0,0,0,1
19258,Sotteville,6,2,4,0,0,0,0,0,0,0
19259,Soulles,14,13,1,0,0,0,0,0,0,0
19260,Sourdeval,157,87,44,11,8,6,1,0,0,0
19261,Sourdeval-les-Bois,9,7,1,0,1,0,0,0,0,0
19262,Subligny,16,11,4,1,0,0,0,0,0,0
19263,Surtainville,35,22,10,1,2,0,0,0,0,0
19264,Surville,13,10,3,0,0,0,0,0,0,0
19265,Taillepied,0,0,0,0,0,0,0,0,0,0
19266,Tamerville,20,17,3,0,0,0,0,0,0,0
19267,Tanis,18,12,5,1,0,0,0,0,0,0
19268,Le Tanu,14,10,4,0,0,0,0,0,0,0
19269,Le Teilleul,89,55,23,2,4,5,0,0,0,0
19270,Tessy-sur-Vire,105,73,24,3,2,2,0,1,0,0
19271,Teurthéville-Bocage,19,13,6,0,0,0,0,0,0,0
19272,Teurthéville-Hague,14,11,2,1,0,0,0,0,0,0
19273,Le Theil,14,12,1,0,1,0,0,0,0,0
19274,Théville,12,8,2,1,1,0,0,0,0,0
19275,Tirepied,21,17,3,0,1,0,0,0,0,0
19276,Tocqueville,2,0,1,0,0,1,0,0,0,0
19277,Tollevast,37,20,6,2,5,3,1,0,0,0
19278,Tonneville,7,6,1,0,0,0,0,0,0,0
19279,Torigni-sur-Vire,165,84,56,16,5,2,2,0,0,0
19280,Tourlaville,641,308,193,58,38,32,9,1,2,0
19281,Tourville-sur-Sienne,38,27,8,2,1,0,0,0,0,0
19282,Tréauville,17,11,5,1,0,0,0,0,0,0
19283,Trelly,27,23,3,1,0,0,0,0,0,0
19284,Tribehou,15,8,5,0,0,1,1,0,0,0
19285,La Trinité,13,11,2,0,0,0,0,0,0,0
19286,Troisgots,6,5,1,0,0,0,0,0,0,0
19287,Turqueville,2,1,1,0,0,0,0,0,0,0
19288,Urville,8,6,2,0,0,0,0,0,0,0
19289,Urville-Nacqueville,53,40,11,2,0,0,0,0,0,0
19290,Vains,27,23,4,0,0,0,0,0,0,0
19291,Valcanville,18,14,2,0,2,0,0,0,0,0
19292,Le Valdécie,4,4,0,0,0,0,0,0,0,0
19293,Valognes,545,301,149,34,36,15,8,2,0,0
19294,Le Val-Saint-Père,89,61,12,6,7,2,0,0,1,0
19295,Varenguebec,6,6,0,0,0,0,0,0,0,0
19296,Varouville,5,4,1,0,0,0,0,0,0,0
19297,Le Vast,11,9,1,1,0,0,0,0,0,0
19298,Vasteville,33,25,7,0,0,1,0,0,0,0
19299,Vaudreville,1,0,1,0,0,0,0,0,0,0
19300,Vaudrimesnil,9,7,2,0,0,0,0,0,0,0
19301,Vauville,14,11,3,0,0,0,0,0,0,0
19302,La Vendelée,17,14,2,1,0,0,0,0,0,0
19303,Vengeons,20,16,4,0,0,0,0,0,0,0
19304,Ver,12,10,0,0,0,0,2,0,0,0
19305,Vergoncey,6,5,1,0,0,0,0,0,0,0
19306,Vernix,5,4,1,0,0,0,0,0,0,0
19307,Vesly,15,10,3,2,0,0,0,0,0,0
19308,Vessey,10,10,0,0,0,0,0,0,0,0
19309,Les Veys,22,13,6,2,1,0,0,0,0,0
19310,Le Vicel,5,4,1,0,0,0,0,0,0,0
19311,Videcosville,2,2,0,0,0,0,0,0,0,0
19312,Vidouville,2,2,0,0,0,0,0,0,0,0
19313,Vierville,0,0,0,0,0,0,0,0,0,0
19314,Villebaudon,18,12,5,1,0,0,0,0,0,0
19315,Villechien,9,9,0,0,0,0,0,0,0,0
19316,Villedieu-les-Poêles,375,223,95,26,16,12,2,1,0,0
19317,Villiers-le-Pré,8,8,0,0,0,0,0,0,0,0
19318,Villiers-Fossard,14,8,1,2,1,2,0,0,0,0
19319,Vindefontaine,11,9,2,0,0,0,0,0,0,0
19320,Virandeville,38,19,16,1,0,1,1,0,0,0
19321,Virey,34,26,6,0,0,2,0,0,0,0
19322,Le Vrétot,19,13,6,0,0,0,0,0,0,0
19323,Yquelon,75,37,22,7,2,6,0,0,1,0
19324,Yvetot-Bocage,50,35,8,3,2,2,0,0,0,0
19325,Ablancourt,0,0,0,0,0,0,0,0,0,0
19326,Saint-Martin-d'Ablois,71,52,16,1,1,1,0,0,0,0
19327,Aigny,7,6,1,0,0,0,0,0,0,0
19328,Allemanche-Launay-et-Soyer,14,12,0,0,1,1,0,0,0,0
19329,Allemant,8,5,3,0,0,0,0,0,0,0
19330,Alliancelles,4,4,0,0,0,0,0,0,0,0
19331,Ambonnay,62,42,15,4,0,1,0,0,0,0
19332,Ambrières,11,9,1,0,1,0,0,0,0,0
19333,Anglure,58,36,14,4,2,2,0,0,0,0
19334,Angluzelles-et-Courcelles,10,8,1,0,1,0,0,0,0,0
19335,Anthenay,2,1,1,0,0,0,0,0,0,0
19336,Aougny,7,6,1,0,0,0,0,0,0,0
19337,Arcis-le-Ponsart,19,13,4,0,2,0,0,0,0,0
19338,Argers,10,6,4,0,0,0,0,0,0,0
19339,Arrigny,19,15,4,0,0,0,0,0,0,0
19340,Arzillières-Neuville,9,7,1,0,1,0,0,0,0,0
19341,Athis,31,18,6,4,1,1,1,0,0,0
19342,Aubérive,11,7,3,0,1,0,0,0,0,0
19343,Aubilly,4,3,1,0,0,0,0,0,0,0
19344,Aulnay-l'Aître,9,7,2,0,0,0,0,0,0,0
19345,Aulnay-sur-Marne,14,10,4,0,0,0,0,0,0,0
19346,Auménancourt,41,30,11,0,0,0,0,0,0,0
19347,Auve,16,11,4,0,1,0,0,0,0,0
19348,Avenay-Val-d'Or,39,28,9,1,0,1,0,0,0,0
19349,Avize,107,72,25,7,2,0,1,0,0,0
19350,Ay,219,134,52,17,9,2,4,1,0,0
19351,Baconnes,15,11,4,0,0,0,0,0,0,0
19352,Bagneux,15,12,2,0,1,0,0,0,0,0
19353,Le Baizil,5,4,1,0,0,0,0,0,0,0
19354,Bannay,2,2,0,0,0,0,0,0,0,0
19355,Bannes,15,13,2,0,0,0,0,0,0,0
19356,Barbonne-Fayel,18,16,2,0,0,0,0,0,0,0
19357,Baslieux-lès-Fismes,8,8,0,0,0,0,0,0,0,0
19358,Baslieux-sous-Châtillon,9,8,1,0,0,0,0,0,0,0
19359,Bassu,9,7,2,0,0,0,0,0,0,0
19360,Bassuet,8,3,5,0,0,0,0,0,0,0
19361,Baudement,2,2,0,0,0,0,0,0,0,0
19362,Baye,17,14,2,0,1,0,0,0,0,0
19363,Bazancourt,110,70,27,6,0,3,0,2,2,0
19364,Beaumont-sur-Vesle,27,22,4,1,0,0,0,0,0,0
19365,Beaunay,5,5,0,0,0,0,0,0,0,0
19366,Beine-Nauroy,45,34,4,2,0,3,2,0,0,0
19367,Belval-en-Argonne,2,1,1,0,0,0,0,0,0,0
19368,Belval-sous-Châtillon,10,7,3,0,0,0,0,0,0,0
19369,Bergères-lès-Vertus,43,31,9,1,0,2,0,0,0,0
19370,Bergères-sous-Montmirail,7,6,0,0,0,1,0,0,0,0
19371,Berméricourt,7,5,1,0,0,1,0,0,0,0
19372,Berru,19,15,4,0,0,0,0,0,0,0
19373,Berzieux,5,3,2,0,0,0,0,0,0,0
19374,Bétheniville,54,34,16,2,1,0,0,1,0,0
19375,Bétheny,335,197,75,19,16,19,6,1,2,0
19376,Bethon,13,7,3,1,2,0,0,0,0,0
19377,Bettancourt-la-Longue,2,2,0,0,0,0,0,0,0,0
19378,Bezannes,186,103,37,13,17,12,3,1,0,0
19379,Bignicourt-sur-Marne,19,10,8,1,0,0,0,0,0,0
19380,Bignicourt-sur-Saulx,6,5,1,0,0,0,0,0,0,0
19381,Billy-le-Grand,5,4,0,1,0,0,0,0,0,0
19382,Binarville,3,3,0,0,0,0,0,0,0,0
19383,Binson-et-Orquigny,11,11,0,0,0,0,0,0,0,0
19384,Bisseuil,20,16,4,0,0,0,0,0,0,0
19385,Blacy,30,15,11,0,2,1,1,0,0,0
19386,Blaise-sous-Arzillières,13,8,3,2,0,0,0,0,0,0
19387,Blesme,3,3,0,0,0,0,0,0,0,0
19388,Bligny,7,5,2,0,0,0,0,0,0,0
19389,Boissy-le-Repos,12,10,2,0,0,0,0,0,0,0
19390,Bouchy-Saint-Genest,8,7,1,0,0,0,0,0,0,0
19391,Bouilly,8,8,0,0,0,0,0,0,0,0
19392,Bouleuse,11,10,1,0,0,0,0,0,0,0
19393,Boult-sur-Suippe,50,39,10,0,1,0,0,0,0,0
19394,Bourgogne,59,41,11,1,3,2,0,1,0,0
19395,Boursault,14,11,3,0,0,0,0,0,0,0
19396,Bouvancourt,8,6,2,0,0,0,0,0,0,0
19397,Bouy,15,12,0,1,1,1,0,0,0,0
19398,Bouzy,68,45,17,5,0,1,0,0,0,0
19399,Brandonvillers,6,2,4,0,0,0,0,0,0,0
19400,Branscourt,5,5,0,0,0,0,0,0,0,0
19401,Braux-Sainte-Cohière,4,4,0,0,0,0,0,0,0,0
19402,Braux-Saint-Remy,3,2,1,0,0,0,0,0,0,0
19403,Bréban,5,4,1,0,0,0,0,0,0,0
19404,Le Breuil,13,11,1,0,1,0,0,0,0,0
19405,Breuil,11,6,5,0,0,0,0,0,0,0
19406,Breuvery-sur-Coole,8,7,1,0,0,0,0,0,0,0
19407,Brimont,18,14,4,0,0,0,0,0,0,0
19408,Brouillet,7,6,1,0,0,0,0,0,0,0
19409,Broussy-le-Grand,14,13,1,0,0,0,0,0,0,0
19410,Broussy-le-Petit,7,7,0,0,0,0,0,0,0,0
19411,Broyes,7,6,1,0,0,0,0,0,0,0
19412,Brugny-Vaudancourt,17,13,3,1,0,0,0,0,0,0
19413,Brusson,6,5,1,0,0,0,0,0,0,0
19414,Le Buisson,1,1,0,0,0,0,0,0,0,0
19415,Bussy-le-Château,9,8,1,0,0,0,0,0,0,0
19416,Bussy-le-Repos,6,4,2,0,0,0,0,0,0,0
19417,Bussy-Lettrée,42,28,6,0,0,2,4,2,0,0
19418,La Caure,3,3,0,0,0,0,0,0,0,0
19419,Caurel,35,18,11,3,1,0,1,1,0,0
19420,Cauroy-lès-Hermonville,21,17,4,0,0,0,0,0,0,0
19421,La Celle-sous-Chantemerle,7,6,1,0,0,0,0,0,0,0
19422,Cernay-en-Dormois,3,2,1,0,0,0,0,0,0,0
19423,Cernay-lès-Reims,72,49,18,1,1,3,0,0,0,0
19424,Cernon,11,11,0,0,0,0,0,0,0,0
19425,Chaintrix-Bierges,12,12,0,0,0,0,0,0,0,0
19426,Châlons-en-Champagne,2181,1285,615,110,92,49,15,11,3,1
19427,Châlons-sur-Vesle,6,4,2,0,0,0,0,0,0,0
19428,Chaltrait,3,3,0,0,0,0,0,0,0,0
19429,Chambrecy,3,3,0,0,0,0,0,0,0,0
19430,Chamery,29,23,6,0,0,0,0,0,0,0
19431,Champaubert,13,10,3,0,0,0,0,0,0,0
19432,Champfleury,89,40,35,7,2,4,0,0,1,0
19433,Champguyon,6,4,2,0,0,0,0,0,0,0
19434,Champigneul-Champagne,15,11,3,0,0,1,0,0,0,0
19435,Champigny,108,67,23,6,7,3,1,1,0,0
19436,Champillon,28,22,4,0,2,0,0,0,0,0
19437,Champlat-et-Boujacourt,9,7,1,0,1,0,0,0,0,0
19438,Champvoisy,9,7,2,0,0,0,0,0,0,0
19439,Changy,4,3,1,0,0,0,0,0,0,0
19440,Chantemerle,4,4,0,0,0,0,0,0,0,0
19441,Chapelaine,1,1,0,0,0,0,0,0,0,0
19442,La Chapelle-Felcourt,4,3,1,0,0,0,0,0,0,0
19443,La Chapelle-Lasson,3,1,1,1,0,0,0,0,0,0
19444,La Chapelle-sous-Orbais,3,3,0,0,0,0,0,0,0,0
19445,Charleville,11,7,4,0,0,0,0,0,0,0
19446,Charmont,10,8,2,0,0,0,0,0,0,0
19447,Les Charmontois,6,5,1,0,0,0,0,0,0,0
19448,Le Châtelier,7,7,0,0,0,0,0,0,0,0
19449,Châtelraould-Saint-Louvent,7,5,2,0,0,0,0,0,0,0
19450,Châtillon-sur-Broué,3,1,2,0,0,0,0,0,0,0
19451,Châtillon-sur-Marne,64,45,14,1,4,0,0,0,0,0
19452,Châtillon-sur-Morin,11,7,3,0,0,1,0,0,0,0
19453,Châtrices,1,1,0,0,0,0,0,0,0,0
19454,Chaudefontaine,14,13,1,0,0,0,0,0,0,0
19455,Chaumuzy,7,5,2,0,0,0,0,0,0,0
19456,La Chaussée-sur-Marne,37,24,10,2,0,0,1,0,0,0
19457,Chavot-Courcourt,21,12,8,1,0,0,0,0,0,0
19458,Le Chemin,3,3,0,0,0,0,0,0,0,0
19459,Cheminon,12,11,0,1,0,0,0,0,0,0
19460,Chenay,10,9,1,0,0,0,0,0,0,0
19461,Cheniers,6,6,0,0,0,0,0,0,0,0
19462,La Cheppe,12,9,2,0,0,1,0,0,0,0
19463,Cheppes-la-Prairie,4,3,1,0,0,0,0,0,0,0
19464,Chepy,16,13,3,0,0,0,0,0,0,0
19465,Cherville,2,2,0,0,0,0,0,0,0,0
19466,Chichey,8,4,4,0,0,0,0,0,0,0
19467,Chigny-les-Roses,36,24,7,2,1,2,0,0,0,0
19468,Chouilly,53,38,13,0,1,0,0,0,1,0
19469,Clamanges,14,10,3,0,1,0,0,0,0,0
19470,Clesles,23,15,6,2,0,0,0,0,0,0
19471,Cloyes-sur-Marne,4,3,0,1,0,0,0,0,0,0
19472,Coizard-Joches,2,2,0,0,0,0,0,0,0,0
19473,Val-des-Marais,31,24,3,1,1,2,0,0,0,0
19474,Compertrix,33,29,4,0,0,0,0,0,0,0
19475,Condé-sur-Marne,28,20,8,0,0,0,0,0,0,0
19476,Conflans-sur-Seine,27,19,5,2,1,0,0,0,0,0
19477,Congy,19,17,2,0,0,0,0,0,0,0
19478,Connantray-Vaurefroy,6,2,2,1,1,0,0,0,0,0
19479,Connantre,53,33,11,3,1,3,2,0,0,0
19480,Contault,2,2,0,0,0,0,0,0,0,0
19481,Coole,16,13,3,0,0,0,0,0,0,0
19482,Coolus,17,11,5,0,1,0,0,0,0,0
19483,Corbeil,4,3,1,0,0,0,0,0,0,0
19484,Corfélix,6,5,1,0,0,0,0,0,0,0
19485,Cormicy,69,51,14,1,2,0,1,0,0,0
19486,Cormontreuil,597,227,202,63,55,39,8,2,1,0
19487,Cormoyeux,4,2,2,0,0,0,0,0,0,0
19488,Corribert,2,2,0,0,0,0,0,0,0,0
19489,Corrobert,5,1,3,0,0,1,0,0,0,0
19490,Corroy,17,11,6,0,0,0,0,0,0,0
19491,Coulommes-la-Montagne,10,9,1,0,0,0,0,0,0,0
19492,Coupetz,5,4,1,0,0,0,0,0,0,0
19493,Coupéville,14,10,2,1,0,1,0,0,0,0
19494,Courcelles-Sapicourt,7,7,0,0,0,0,0,0,0,0
19495,Courcemain,4,3,1,0,0,0,0,0,0,0
19496,Courcy,52,41,11,0,0,0,0,0,0,0
19497,Courdemanges,16,14,2,0,0,0,0,0,0,0
19498,Courgivaux,25,20,5,0,0,0,0,0,0,0
19499,Courjeonnet,4,4,0,0,0,0,0,0,0,0
19500,Courlandon,11,9,2,0,0,0,0,0,0,0
19501,Courmas,12,12,0,0,0,0,0,0,0,0
19502,Courtagnon,5,5,0,0,0,0,0,0,0,0
19503,Courtémont,0,0,0,0,0,0,0,0,0,0
19504,Courthiézy,16,14,2,0,0,0,0,0,0,0
19505,Courtisols,132,87,31,7,5,2,0,0,0,0
19506,Courville,14,11,3,0,0,0,0,0,0,0
19507,Couvrot,23,16,5,0,1,0,0,1,0,0
19508,Cramant,34,25,8,0,0,1,0,0,0,0
19509,La Croix-en-Champagne,3,3,0,0,0,0,0,0,0,0
19510,Crugny,19,16,3,0,0,0,0,0,0,0
19511,Cuchery,28,21,5,2,0,0,0,0,0,0
19512,Cuis,15,11,2,1,1,0,0,0,0,0
19513,Cuisles,3,3,0,0,0,0,0,0,0,0
19514,Cumières,38,29,8,0,1,0,0,0,0,0
19515,Cuperly,3,1,2,0,0,0,0,0,0,0
19516,Damery,97,59,29,4,4,0,0,1,0,0
19517,Dampierre-au-Temple,9,5,2,0,2,0,0,0,0,0
19518,Dampierre-le-Château,5,4,1,0,0,0,0,0,0,0
19519,Dampierre-sur-Moivre,7,7,0,0,0,0,0,0,0,0
19520,Dizy,94,52,20,9,4,7,0,2,0,0
19521,Dommartin-Dampierre,5,5,0,0,0,0,0,0,0,0
19522,Dommartin-Lettrée,7,5,2,0,0,0,0,0,0,0
19523,Dommartin-sous-Hans,4,4,0,0,0,0,0,0,0,0
19524,Dommartin-Varimont,3,2,1,0,0,0,0,0,0,0
19525,Dompremy,4,3,1,0,0,0,0,0,0,0
19526,Dontrien,13,11,2,0,0,0,0,0,0,0
19527,Dormans,244,131,82,15,11,3,2,0,0,0
19528,Val-de-Vière,2,0,1,1,0,0,0,0,0,0
19529,Drosnay,4,4,0,0,0,0,0,0,0,0
19530,Drouilly,5,5,0,0,0,0,0,0,0,0
19531,Éclaires,5,5,0,0,0,0,0,0,0,0
19532,Écollemont,5,4,1,0,0,0,0,0,0,0
19533,Écriennes,9,7,1,1,0,0,0,0,0,0
19534,Écueil,20,14,6,0,0,0,0,0,0,0
19535,Écury-le-Repos,5,4,0,0,0,1,0,0,0,0
19536,Écury-sur-Coole,11,6,5,0,0,0,0,0,0,0
19537,Élise-Daucourt,0,0,0,0,0,0,0,0,0,0
19538,Épense,4,3,1,0,0,0,0,0,0,0
19539,Épernay,1536,862,465,85,71,29,10,11,2,1
19540,L'Épine,25,18,6,0,1,0,0,0,0,0
19541,Époye,14,9,3,1,1,0,0,0,0,0
19542,Escardes,4,4,0,0,0,0,0,0,0,0
19543,Esclavolles-Lurey,21,14,6,1,0,0,0,0,0,0
19544,Les Essarts-lès-Sézanne,13,8,4,0,0,1,0,0,0,0
19545,Les Essarts-le-Vicomte,9,6,3,0,0,0,0,0,0,0
19546,Esternay,98,56,24,5,7,4,2,0,0,0
19547,Étoges,25,17,7,0,0,1,0,0,0,0
19548,Étréchy,6,6,0,0,0,0,0,0,0,0
19549,Étrepy,3,3,0,0,0,0,0,0,0,0
19550,Euvy,5,4,1,0,0,0,0,0,0,0
19551,Fagnières,182,122,33,10,12,3,0,1,1,0
19552,Faux-Fresnay,7,7,0,0,0,0,0,0,0,0
19553,Faux-Vésigneul,17,14,3,0,0,0,0,0,0,0
19554,Faverolles-et-Coëmy,19,11,6,1,0,1,0,0,0,0
19555,Favresse,7,4,3,0,0,0,0,0,0,0
19556,Fèrebrianges,9,7,2,0,0,0,0,0,0,0
19557,Fère-Champenoise,121,78,28,6,4,1,3,1,0,0
19558,Festigny,16,12,3,1,0,0,0,0,0,0
19559,Fismes,311,189,92,10,11,6,2,1,0,0
19560,Flavigny,12,10,2,0,0,0,0,0,0,0
19561,Fleury-la-Rivière,13,12,1,0,0,0,0,0,0,0
19562,Florent-en-Argonne,4,4,0,0,0,0,0,0,0,0
19563,Fontaine-Denis-Nuisy,6,4,2,0,0,0,0,0,0,0
19564,Fontaine-en-Dormois,2,2,0,0,0,0,0,0,0,0
19565,Fontaine-sur-Ay,23,17,6,0,0,0,0,0,0,0
19566,La Forestière,13,9,4,0,0,0,0,0,0,0
19567,Francheville,15,10,3,0,1,0,1,0,0,0
19568,Le Fresne,5,3,2,0,0,0,0,0,0,0
19569,Fresne-lès-Reims,18,11,5,1,1,0,0,0,0,0
19570,Frignicourt,86,53,24,4,2,2,1,0,0,0
19571,Fromentières,17,14,3,0,0,0,0,0,0,0
